#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
4435000,-20680.64165021939,10788.392578125,-9892.24907209439,303.05859686945246,43.71415186233799,447
4440000,-20944.450611797278,10424.1328125,-10520.317799297278,292.8261129598343,44.17737457650183,447
4445000,-20970.00342852992,10429.814453125,-10540.188975404919,292.9857169066929,44.38967305413763,447
4450000,-20890.74860861995,10625.736328125,-10265.01228049495,298.4893920931081,44.47945778682962,447
4455000,-20849.232283578065,10408.9140625,-10440.318221078065,292.3986004284069,44.24606449618488,447
4460000,-20614.92251036389,10684.572265625,-9930.35024473889,300.1421625623996,44.448440101787284,447
4465000,-20721.026463953982,10463.078125,-10257.948338953982,293.92013245119244,44.18523396102267,447
4470000,-20997.07212550586,10614.30859375,-10382.76353175586,298.16837363553856,44.47421850835229,447
4475000,-20821.965402045666,10467.1025390625,-10354.862862983166,294.03318296081846,44.23063589634492,447
4480000,-20965.938783780206,10425.1044921875,-10540.834291592706,292.85340858154694,44.6661901480349,447
4485000,-21021.422095560993,10431.841796875,-10589.580298685993,293.0426673696834,45.00774775311171,447
4490000,-20832.316961275472,10460.107421875,-10372.209539400472,293.8366819172729,43.998774031149914,447
4495000,-20468.6930854096,10822.228515625,-9646.464569784599,304.0090880263375,44.34765120623899,447
4500000,-20569.68865696939,10576.3212890625,-9993.367367906889,297.1012657068941,44.63295555694369,447
4505000,-20894.01659287268,10508.77734375,-10385.239249122678,295.20387708804293,44.36412005141019,447
4510000,-20526.67175958639,10696.701171875,-9829.970587711388,300.4828777600593,44.80527385937325,447
4515000,-20643.078519402625,10634.5,-10008.578519402625,298.73557391144936,45.27835077901856,447
4520000,-20478.825693115927,10810.646484375,-9668.179208740927,303.6837351886367,45.37772928390377,447
4525000,-20739.727235933955,10491.7705078125,-10247.956728121455,294.726135126107,44.81977076721599,447
4530000,-20710.073668935773,10593.93359375,-10116.140075185773,297.59601599592736,44.48843286649004,447
4535000,-21035.049868281043,10447.017578125,-10588.032290156043,293.46897285854254,44.286347464720016,447
4540000,-20663.24941918002,10569.16015625,-10094.089262930022,296.90010108978953,44.74692481462363,447
4545000,-20486.725034347415,10647.439453125,-9839.285581222415,299.0990583211909,44.362465998748064,447
4550000,-21032.359089733844,10651.3359375,-10381.023152233844,299.20851513589804,44.560770635221616,447
4555000,-20412.70923750772,10565.6484375,-9847.060800007719,296.801452792625,44.31099834461412,447
4560000,-20983.79444018069,10420.7802734375,-10563.014166743189,292.7319362067292,44.31476072105332,447
4565000,-20848.252612671204,10631.689453125,-10216.563159546204,298.6566223543749,44.55807778638674,447
4570000,-20883.313607971795,10530.36328125,-10352.950326721795,295.8102513818488,44.392651557475375,447
4575000,-20960.32197549127,10410.015625,-10550.306350491272,292.42954461060975,44.36835704908984,446
4580000,-20847.654265403486,10886.3671875,-9961.287077903486,305.81081852165903,44.32632156233276,446
4585000,-20474.304121090914,10875.822265625,-9598.481855465914,305.51459930230885,43.99345845049525,446
4590000,-20696.169801906217,10507.7685546875,-10188.401247218717,295.17553902047587,43.868349922598405,446
4595000,-20749.969480542743,10597.146484375,-10152.822996167743,297.6862698606858,44.01876831329559,446
4600000,-20593.552134155747,10516.6201171875,-10076.932016968247,295.4241897895248,44.4261777140315,446
4605000,-20779.805495092092,10540.65625,-10239.149245092092,296.09939294250364,44.940663097286134,446
4610000,-20680.041518686252,10418.416015625,-10261.625503061252,292.6655214326926,44.47991564128814,446
4615000,-21040.746837452883,10428.892578125,-10611.854259327883,292.95982035704793,44.40912380085707,446
4620000,-20770.45064165107,10551.9462890625,-10218.50435258857,296.41654337729784,44.45412865469516,446
4625000,-20720.760210114284,10788.259765625,-9932.500444489284,303.0548660106053,45.03931223682585,446
4630000,-20888.827354419074,10819.6416015625,-10069.185752856574,303.93641857717483,44.688897772171,446
4635000,-20534.101494552073,10678.0244140625,-9856.077080489573,299.9582257346775,44.22105576324769,446
4640000,-20810.626200556653,10392.5625,-10418.063700556653,291.93926586563606,44.32300118073127,446
4645000,-20798.73409714618,10759.23046875,-10039.503628396182,302.23939902464457,44.17585997428776,446
4650000,-20765.55973590637,10715.056640625,-10050.503095281369,300.99850439896517,43.833353787918874,446
4655000,-20811.02149710708,10767.8974609375,-10043.124036169582,302.4828649972074,43.95584404425812,446
4660000,-20645.08561733167,10595.939453125,-10049.146164206672,297.6523629376337,44.540260381545934,446
4665000,-20813.562691966377,10320.33203125,-10493.230660716377,289.91022730849426,44.25914510738361,446
4670000,-20654.574449504988,10507.7236328125,-10146.850816692488,295.1742771123364,44.60440200502871,446
4675000,-20902.386039209916,10437.484375,-10464.901664209916,293.20117400511634,43.89423680588239,446
4680000,-20502.71874386954,10289.2890625,-10213.42968136954,289.03819391854205,44.91163188574865,446
4685000,-20884.558724000803,10818.6630859375,-10065.895638063303,303.9089309259627,44.533484500308056,446
4690000,-20530.64320329683,10722.853515625,-9807.78968767183,301.217527759522,44.57377803670487,446
4695000,-20594.146258836583,10557.34765625,-10036.798602586583,296.56827411467754,44.30447743281923,446
4700000,-20782.2547564166,10556.001953125,-10226.252803291602,296.5304717360644,44.31021945704845,446
4705000,-20548.377093025454,10668.361328125,-9880.015764900454,299.68677832076105,44.59601463705676,446
4710000,-20817.807594540005,10720.8544921875,-10096.953102352505,301.1613728473151,44.59390403831822,446
4715000,-20551.324927708774,10421.6640625,-10129.660865208774,292.75676287773416,44.39749579555328,446
4720000,-20736.724254782384,10836.01953125,-9900.704723532384,304.39649382515796,44.93329073220178,446
4725000,-20769.76563472925,10463.5693359375,-10306.19629879175,293.93393114236983,44.590063520234274,446
4730000,-20285.55145935873,10854.677734375,-9430.873724983729,304.9206246276126,44.6732254389352,446
4735000,-20538.347293881074,10530.3125,-10008.034793881074,295.8088248769955,44.64327284317522,446
4740000,-20854.21229330766,10511.974609375,-10342.23768393266,295.29369202823113,44.264793815374226,446
4745000,-20814.72850505884,10920.2783203125,-9894.45018474634,306.76342200303844,44.86211897888157,446
4750000,-20883.403734021544,10431.4130859375,-10451.990648084044,293.030624376787,44.77279873363925,446
4755000,-20658.684871890844,10486.6826171875,-10172.002254703344,294.5832103129181,44.039463115311854,446
4760000,-20438.497415037287,10659.8701171875,-9778.627297849787,299.44825024961364,44.63117585849345,446
4765000,-20740.87017900146,10726.0966796875,-10014.77349931396,301.3086320406353,44.023223533775216,446
4770000,-20678.329103538563,10648.677734375,-10029.651369163563,299.1338430933835,44.54053269250059,446
4775000,-20470.769201078612,10449.765625,-10021.003576078612,293.546168717336,45.07759549184528,446
4780000,-20397.06825399463,10741.666015625,-9655.402238369628,301.7459929421078,45.00600551325248,446
4785000,-20500.211272958913,10431.21484375,-10068.996429208913,293.0250555213019,44.43162972098429,446
4790000,-20645.216886766982,10487.5068359375,-10157.710050829482,294.6063635839989,44.87093343062407,446
4795000,-20781.13370038508,10372.513671875,-10408.620028510079,291.37607077642883,44.338931738827476,446
4800000,-20577.354262193272,10698.794921875,-9878.559340318272,300.5416936524733,44.36076265833576,446
4805000,-21028.91592432733,10897.27734375,-10131.638580577332,306.1172976028389,44.775370898858604,446
4810000,-20842.530763425544,10700.78125,-10141.749513425544,300.5974919384669,43.95519120927451,446
4815000,-20776.237097167934,10823.92578125,-9952.311315917934,304.0567662077814,44.25771905053466,446
4820000,-20688.73259654794,10830.140625,-9858.59197154794,304.2313484555999,44.51594789761939,446
4825000,-20779.533888533086,10554.970703125,-10224.563185408086,296.5015027144276,44.213634996108546,446
4830000,-20589.56964081514,10857.708984375,-9731.860656440142,305.0057759942419,44.71317648391186,446
4835000,-20682.14140083574,10655.134765625,-10027.006635210739,299.31522867204103,44.45829345240905,446
4840000,-21021.083406388032,10627.775390625,-10393.308015763032,298.54667174952624,44.709965086157695,446
4845000,-20660.144890293566,10702.181640625,-9957.963249668566,300.63683055307587,44.42141342919396,446
4850000,-20864.622989608513,10658.59375,-10206.029239608513,299.412395598781,44.44572469831327,446
4855000,-20917.201204226556,10731.802734375,-10185.398469851556,301.46892180713496,44.22048437466329,446
4860000,-20991.51485990468,10509.80078125,-10481.71407865468,295.2326266473945,44.41640359201203,446
4865000,-20726.92227936341,10794.7529296875,-9932.16934967591,303.2372666023315,44.080289621645164,446
4870000,-20582.282703508725,10357.33203125,-10224.950672258725,290.9496006908558,44.22310769497039,446
4875000,-20805.681030640248,10633.666015625,-10172.015015015248,298.712146312512,44.1115673663895,446
4880000,-20702.460689382526,10528.9375,-10173.523189382526,295.77019951481316,44.34962701368265,446
4885000,-20906.796491353234,10512.052734375,-10394.743756978234,295.2958866510824,44.617077535492975,446
4890000,-20619.929060015478,10477.8876953125,-10142.041364702978,294.33615064543636,44.280365559183316,446
4895000,-20774.131347148796,10743.677734375,-10030.453612773796,301.80250448052806,44.49491022751304,446
4900000,-20933.763595384487,10858.5546875,-10075.208907884487,305.02953278660686,43.76525702538653,446
4905000,-21017.02002984716,10582.423828125,-10434.596201722161,297.27269318436396,43.8705237248735,446
4910000,-20673.034075855467,10419.259765625,-10253.774310230467,292.68922335948633,44.27416155930751,446
4915000,-20590.679823758474,10560.283203125,-10030.396620633474,296.650737068314,44.63172187180389,446
4920000,-20674.0879182488,10779.080078125,-9895.007840123799,302.79699782558106,44.48270983964892,446
4925000,-20889.873691402943,10431.2353515625,-10458.638339840443,293.02563160980037,44.86371143620616,446
4930000,-20865.68202211577,10677.65234375,-10188.029678365769,299.9477738433484,44.64652465417126,446
4935000,-20634.37593111684,10657.81640625,-9976.55952486684,299.3905591014109,44.29229596193296,446
4940000,-20702.66983484116,10418.83984375,-10283.82999109116,292.67742726166074,44.19173107395867,446
4945000,-20786.643213595307,10498.08984375,-10288.553369845307,294.9036526819892,44.180725194503744,446
4950000,-20604.97317094318,10744.560546875,-9860.41262406818,301.8273037187474,44.35746668317426,446
4955000,-20964.454573665775,10452.8125,-10511.642073665775,293.63175900853554,44.443050777604306,446
4960000,-20860.21547596861,10638.80078125,-10221.41469471861,298.8563878994117,44.5941983850425,446
4965000,-20773.50510489737,10705.7421875,-10067.76291739737,300.7368504895225,44.2073033391278,446
4970000,-20853.92582717366,10672.279296875,-10181.646530298662,299.7968386567523,44.36061224781965,446
4975000,-20811.27505866153,10686.669921875,-10124.60513678653,300.2010881859562,44.879241869336234,446
4980000,-20590.092097115325,10665.64453125,-9924.447565865325,299.61046031110817,43.74546192773745,446
4985000,-20705.160966357027,10407.3125,-10297.848466357027,292.35361065995585,44.17516179164171,446
4990000,-20781.680029491356,10777.078125,-10004.601904491356,302.7407606150173,44.22755616528269,446
4995000,-20925.787003967256,10967.5302734375,-9958.256730529756,308.0907847690579,44.151142569854194,446
5000000,-21128.142300174455,10352.857421875,-10775.284878299455,290.8239036670493,44.8140690608752,446
