#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
4415000,-732.3302753733442,10722.2734375,9989.943162126656,301.2012326848513,1341.4301614609506,465
4420000,-990.0855421391752,10627.515625,9637.430082860825,298.5393746285458,1342.7853375374336,465
4425000,-1204.4125721395685,10520.2890625,9315.876490360431,295.52725476517753,1341.5430758768919,465
4430000,-1042.383087099719,10625.099609375,9582.716522275281,298.4715059168702,1341.631327846232,465
4435000,-1115.6315307367768,10667.861328125,9552.229797388223,299.6727327345129,1342.0053268575712,465
4440000,-1011.2182796525012,10595.923828125,9584.705548472499,297.6519240130634,1341.52169003983,465
4445000,-1188.4210185529664,10487.1552734375,9298.734254884534,294.59648778116826,1341.5806230736434,465
4450000,-1204.1925524952676,10488.10546875,9283.912916254732,294.6231798815968,1342.1390413206184,465
4455000,-980.6655867394293,10568.9921875,9588.32660076057,296.89538265065937,1341.938226530182,465
4460000,-980.9089928081085,10686.44140625,9705.532413441892,300.1946689141162,1341.8983104787808,465
4465000,-1278.5517706986284,10239.35546875,8960.803698051372,287.6355007231528,1342.3374521293515,465
4470000,-916.7022689559817,10521.66015625,9604.957887294018,295.5657703962173,1341.7821957934466,465
4475000,-972.9765994693007,10466.5263671875,9493.5497677182,294.0169976172904,1342.325012921641,465
4480000,-956.0246290156356,10683.2734375,9727.248808484364,300.1056769574972,1341.4318127729105,465
4485000,-1083.6310624757316,10981.76953125,9898.138468774268,308.4907822164875,1342.31959759198,465
4490000,-971.3519177870039,10489.166015625,9517.814097837996,294.65297188680285,1342.062958648891,465
4495000,-1206.37727250834,10655.498046875,9449.12077436666,299.32543366829947,1341.781538712534,465
4500000,-1057.1032060143625,10549.2490234375,9492.145817423137,296.3407740233577,1341.6492515042783,465
4505000,-890.1953414417512,10852.4912109375,9962.295869495749,304.85920262056266,1341.6342246376375,465
4510000,-1064.3367066683131,10588.92578125,9524.589074581687,297.4553406711609,1341.0087683159145,465
4515000,-859.7238196050021,10706.23046875,9846.506649144998,300.750566882343,1341.8027378611962,465
4520000,-1154.0410708944837,10736.7490234375,9582.707952543016,301.607868866406,1341.4940189078986,465
4525000,-1222.8570425049838,10507.5986328125,9284.741590307516,295.17076571577434,1341.763402256112,465
4530000,-1100.8474861455325,11132.681640625,10031.834154479468,312.73008031271473,1341.2201286143734,465
4535000,-1149.8091732609028,10504.3828125,9354.573639239097,295.0804295526589,1341.828961430571,465
4540000,-1303.1198660016962,10555.826171875,9252.706305873304,296.525533834649,1341.5576101365418,465
4545000,-622.7751386694872,10832.607421875,10209.832283205513,304.3006436721288,1341.770369639332,465
4550000,-1052.919932985591,10611.630859375,9558.710926389409,298.09315293731123,1341.507448241663,465
4555000,-1100.3016587686143,10750.01171875,9649.710059981386,301.98043352819474,1341.071470039121,465
4560000,-1250.3378648206417,10621.2021484375,9370.864283616858,298.3620216693775,1341.5036504977516,465
4565000,-926.7493897816457,10515.271484375,9588.522094593354,295.3863051125547,1341.5212790055884,465
4570000,-985.0597669245908,10581.919921875,9596.86015495041,297.25853786697326,1342.1263756421597,465
4575000,-1024.0218643140106,11034.93359375,10010.91172943599,309.9842230667768,1341.8870281147003,465
4580000,-1019.612681608487,10846.6015625,9826.988880891513,304.69375549036255,1341.0767762263354,465
4585000,-1008.2977842648543,10878.451171875,9870.153387610146,305.5884483612541,1341.3720313077285,465
4590000,-995.1652890864207,10410.66015625,9415.49486716358,292.4476502491328,1341.1553992790864,465
4595000,-1073.3167673561256,10346.083984375,9272.767217018874,290.63362986584417,1341.2129652891363,465
4600000,-1003.6357045379118,10481.0166015625,9477.380897024588,294.4240452906297,1341.1367369876361,465
4605000,-1011.3366762949008,10793.9912109375,9782.6545346426,303.21586902953163,1341.737776559961,465
4610000,-884.1562668832194,10679.1015625,9794.94529561678,299.98848409723945,1341.6974671416424,465
4615000,-793.3171810208587,10606.54296875,9813.225787729141,297.9502281241223,1341.260271160635,465
4620000,-678.458658112344,10820.65234375,10142.193685637656,303.96481151031315,1341.0762635433105,465
4625000,-1171.7275760850898,10202.708984375,9030.98140828991,286.60605800919325,1340.365426865337,465
4630000,-1004.4532276723039,10653.5400390625,9649.086811390196,299.2704309330895,1340.199553851773,465
4635000,-899.8545555690071,10833.1279296875,9933.273374118493,304.3152653468754,1340.0993810528018,465
4640000,-1102.916081709569,10459.94140625,9357.025324540431,293.83201834371397,1340.38092746873,465
4645000,-987.0679668847442,10706.673828125,9719.605861240256,300.76302136702395,1340.0266534073878,465
4650000,-1071.4171300506569,10701.234375,9629.817244949343,300.61022075100425,1340.0306420779234,465
4655000,-1260.4716941816878,10714.244140625,9453.772446443312,300.975680321312,1340.1771360499665,465
4660000,-1099.622800874713,10284.0107421875,9184.387941312787,288.8899197121532,1341.1018145347502,465
4665000,-1117.2546199339413,10435.5224609375,9318.267841003559,293.14606153876383,1340.8087945751847,465
4670000,-1329.9829751959187,10731.0234375,9401.040462304081,301.4470304441935,1340.233347515363,465
4675000,-1026.4218130954687,10680.6474609375,9654.225647842031,300.03191019690894,1340.4355565729297,465
4680000,-944.5461496628122,10624.744140625,9680.197990962188,298.461520382897,1340.4607616636065,465
4685000,-1206.3081710827391,10461.5546875,9255.24651641726,293.8773373055927,1340.3218958310758,465
4690000,-1197.7472455804673,10551.9296875,9354.182441919533,296.41607701994195,1340.682318230893,465
4695000,-1173.9488822034327,10412.484375,9238.535492796567,292.4988946927099,1340.3850955580015,465
4700000,-1064.4597970620089,10790.85546875,9726.395671687991,303.1277823548387,1340.5828748377705,465
4705000,-899.1815231459186,10615.357421875,9716.175898729081,298.19783644731683,1341.1111497135398,465
4710000,-1095.4162674026156,10840.970703125,9745.554435722384,304.53557804835725,1340.7192385665107,465
4715000,-830.9473653163732,10630.30859375,9799.361228433627,298.6178323954787,1339.8043572354852,465
4720000,-1070.223066141276,10373.8037109375,9303.580644796224,291.4123094862605,1340.2855182524845,465
4725000,-923.0444989956886,10449.0263671875,9525.981868191811,293.52540209860587,1340.9608792215242,465
4730000,-1127.478939645196,10135.517578125,9008.038638479804,284.7185726259584,1340.321294689875,465
4735000,-894.2682135545911,10811.435546875,9917.167333320409,303.7059008794346,1339.8429557006914,465
4740000,-1097.3883972279873,10310.326171875,9212.937774647013,289.6291509868179,1339.9962443392076,465
4745000,-1315.3728056397813,10803.35546875,9487.982663110219,303.47892201104196,1339.8226085747747,465
4750000,-1265.1336637818022,10609.791015625,9344.657351843198,298.0414695691639,1339.515760308291,465
4755000,-1126.2768031385494,10529.015625,9402.73882186145,295.77239413766443,1339.6543157262468,465
4760000,-1477.2390204827825,10614.916015625,9137.676995142217,298.1854368282072,1338.9989379549604,465
4765000,-991.4380775092286,10655.6484375,9664.210359990771,299.32965831728814,1338.7712790073615,465
4770000,-1201.9250514805171,10381.31640625,9179.391354769483,291.6233499061957,1339.1945745795313,465
4775000,-1232.4605346858589,10481.4033203125,9248.942785626641,294.4349086737435,1338.7237023491566,465
4780000,-1110.8876382761373,10630.865234375,9519.977596098863,298.63346908329396,1338.6504648918933,465
4785000,-988.0722159928264,10651.74609375,9663.673877757174,299.2200369058672,1338.2338781211513,465
4790000,-1035.9052291782427,10959.8037109375,9923.898481759257,307.8737365690673,1338.4549076427625,465
4795000,-872.545522956425,10434.880859375,9562.335336418575,293.1280381985978,1338.380310437196,465
4800000,-1092.9163177051087,10337.3056640625,9244.389346357391,290.38703655571834,1338.5454792666803,465
4805000,-955.1245765392814,11041.4609375,10086.336360960719,310.16758380600044,1338.4001198967783,465
4810000,-1233.0502263358067,10843.6533203125,9610.603093976693,304.61093591051275,1337.7569897442972,465
4815000,-1061.7375530170393,10773.5546875,9711.81713448296,302.641783124425,1338.4234015352586,465
4820000,-930.2744876337383,10723.572265625,9793.297777991262,301.2377182897537,1338.2552551631848,465
4825000,-1326.811545322329,10471.1669921875,9144.355446865171,294.1473582146558,1338.2379423691482,465
4830000,-883.4354086807725,10575.8779296875,9692.442521006727,297.08881122221317,1337.9736213008516,465
4835000,-1280.0189177574211,10542.06640625,9262.047488492579,296.1390058849691,1337.675277871968,465
4840000,-1234.8042481682787,10552.390625,9317.586376831721,296.4290252947645,1337.9328316272192,465
4845000,-1085.1708101153345,10675.53125,9590.360439884666,299.88818983293635,1338.3559926720256,465
4850000,-1064.0960088071442,10563.26171875,9499.165709942856,296.7344070645186,1338.0875624141672,465
4855000,-844.5447366246663,10584.7705078125,9740.225771187834,297.33861416825897,1337.784907637327,465
4860000,-1054.2156563575409,10619.255859375,9565.04020301746,298.3073481275952,1337.3248653364085,465
4865000,-895.8675156567624,10626.24609375,9730.378578093238,298.50371200721264,1337.6885010157173,465
4870000,-1156.6046209623164,10364.240234375,9207.635613412684,291.14366021647936,1338.041686666717,465
4875000,-1133.3294787049963,10493.359375,9360.029896295004,294.77076826834474,1338.4940335967842,465
4880000,-1140.2947476521222,10648.8701171875,9508.575369535378,299.1392473521548,1338.2310139273784,465
4885000,-1017.2709581335366,10369.017578125,9351.746619991463,291.2778614038345,1337.536520030124,465
4890000,-1082.5477413628687,10609.13671875,9526.588977387131,298.02308960278447,1336.9672139087847,465
4895000,-1315.400434322728,10721.740234375,9406.339800052272,301.18625438389137,1336.8293769178406,465
4900000,-1043.454647789942,10759.482421875,9716.027774085058,302.24647668334,1336.983719643855,465
4905000,-1240.6452699935471,10468.306640625,9227.661370631453,294.0670075855137,1336.5141688343501,465
4910000,-889.3828616291721,10690.646484375,9801.263622745828,300.3127944890859,1336.2006321118351,465
4915000,-914.0352239421045,10577.8369140625,9663.801690120396,297.14384139020876,1335.5225545443964,465
4920000,-1160.134547710506,10415.84765625,9255.713108539494,292.5933732064571,1335.9414062599528,465
4925000,-970.8443397871597,10640.4287109375,9669.58437115034,298.9021183530751,1336.4802300314357,465
4930000,-1460.0932285067393,10589.8115234375,9129.71829493076,297.4802222077372,1335.5459063732496,465
4935000,-1484.3313874410378,10884.98046875,9400.649081308962,305.771863966049,1336.6507428745206,465
4940000,-1207.10856385855,10591.45703125,9384.34846739145,297.52644645154203,1336.7339272801603,465
4945000,-1158.124333395317,10627.1533203125,9469.028986917183,298.52919706507305,1336.9353366179305,465
4950000,-1048.0801210330683,10806.62890625,9758.548785216932,303.5708767085102,1336.2592261110078,465
4955000,-931.1913122596452,10470.5703125,9539.379000240355,294.13059678262925,1335.7053508014108,465
4960000,-1026.3480887484475,10954.21484375,9927.866755001553,307.71673873684455,1336.372334313162,465
4965000,-972.2405770622136,10356.865234375,9384.624657312786,290.9364878193195,1337.5329097218555,465
4970000,-1203.759213736339,10477.408203125,9273.648989388661,294.3226811476867,1337.6550083209777,465
4975000,-736.036804731455,10809.2861328125,10073.249328081045,303.64552131823905,1337.032408444525,465
4980000,-1308.8684831970022,10706.9375,9398.069016802998,300.77042821914694,1337.0019429461906,465
4985000,-1300.621393846508,10805.689453125,9505.068059278492,303.54448636872365,1336.4545184943865,465
4990000,-1204.3910719598643,10646.7734375,9442.382365540136,299.0803491613839,1337.2941941887007,465
4995000,-1104.6389440356434,10268.9453125,9164.306368464357,288.4667141280713,1337.1049027550223,465
5000000,-1156.783609859005,10712.03125,9555.247640140995,300.91351762904975,1337.2251516412234,465
