,0
378,17.779848992549535
379,17.7628896120083
380,17.705718479340746
381,17.74882405906434
382,17.682419549945486
383,17.717031606826378
384,17.685333311140244
385,17.828539457910814
386,17.7490025668151
387,17.724004316043064
388,17.756782714028592
389,17.797439026310826
390,17.812234527412436
391,17.795523933929434
392,17.74760450771784
393,17.782242986282757
394,17.80667561077396
395,17.793792062860298
396,17.7549367205773
397,17.78475232075898
398,17.754689747524214
399,17.758322750037053
400,17.711321284903484
401,17.743638547543068
402,17.7595996220368
403,17.779230867097002
404,17.736352906327003
405,17.796947461893012
406,17.746099894123937
407,17.741820105543145
408,17.71583882801882
409,17.715963953212768
410,17.73573051501045
411,17.748184266731162
412,17.709086805021194
413,17.73907578760103
414,17.656041428275383
415,17.727340810076075
416,17.687097576278177
417,17.73622375458684
418,17.71112390981295
419,17.770804632067602
420,17.716618017429155
421,17.711074116391465
422,17.647914682082618
423,17.757389372511966
424,17.7304717782397
425,17.734108362062198
426,17.62793652198126
427,17.690001920869694
428,17.669866219334796
429,17.66163387515346
430,17.701167156769902
431,17.69537206509668
432,17.72783926869282
433,17.659394626835876
434,17.670846223395895
435,17.713775164160026
436,17.686780383477963
437,17.73179354254444
438,17.712734679103942
439,17.69669413321528
440,17.62204701117866
441,17.70394584592922
442,17.666544351117917
443,17.680304656453313
444,17.65096227175281
445,17.678553526230775
446,17.673002507609397
447,17.776975283197288
448,17.63270333945003
449,17.641151977630173
450,17.634643747098533
451,17.720384031884954
452,17.631092941300906
453,17.674410388712005
454,17.659786459806405
455,17.646544757680587
456,17.664131553317905
457,17.63967699848526
458,17.739290719338978
459,17.795249695349504
460,17.698872594538788
461,17.649843602050524
462,17.64758081800515
463,17.709922412546092
464,17.65107513673368
465,17.660795567836782
466,17.75507465188063
467,17.70979883646865
468,17.69823183239034
469,17.64886486066075
470,17.70024866343542
471,17.707258822833605
472,17.616770987257976
473,17.69662625422584
474,17.683681642234717
475,17.634792202427544
476,17.68850714414836
477,17.670590180410024
478,17.754971336933387
479,17.76066458484237
480,17.751913696874375
481,17.66803766155344
482,17.720935781724357
483,17.722338396504256
484,17.650665562272334
485,17.75490067710004
486,17.70029785084283
487,17.74661956360455
488,17.743801998574476
489,17.74788144354142
490,17.723457302711427
491,17.711391279931
492,17.71423920175786
493,17.66090805238613
494,17.776386385717913
495,17.733873798170745
496,17.70386986020097
497,17.687150356480235
498,17.729058335998946
499,17.71573548186716
500,17.721647781456273
501,17.761049052845483
502,17.7694640561664
503,17.689566561743543
504,17.77200683057385
505,17.792352431903037
506,17.720636567835925
507,17.766271079374352
508,17.710728814924668
509,17.754188126545596
510,17.69603061666012
511,17.72959738306864
512,17.75887619823952
513,17.67559731149255
514,17.701366510447166
515,17.669769481090118
516,17.684034013255857
517,17.74033229683193
518,17.779436790582547
519,17.722750787161274
520,17.70072322976125
521,17.694187127599672
522,17.707209165141702
523,17.72923182807892
524,17.75881349430588
525,17.67706621460697
526,17.730871855772502
